n_sim,p_max,w_max,alpha,beta,T,seed,time,obj,constr,schedule,deferred
10,20,10,4,0.6,50,15,0.5985779762268066,16,123,"['A1', 'A2', 'A4', 'A5', 'B7', 'B8', 'A6', 'A7', 'A8', 'A9', 'B10', 'A10']","['B1', 'B2', 'B3', 'A3', 'B4', 'B5', 'B6', 'B9']"
10,20,10,4,0.6,50,16,0.5109238624572754,15,113,"['A3', 'A4', 'A5', 'B7', 'A6', 'A7', 'A8', 'A9', 'A10']","['A1', 'A2', 'B1', 'B2', 'B3', 'B4', 'B5', 'B6', 'B8', 'B9', 'B10']"
10,20,10,4,0.6,50,17,0.6494982242584229,24,109,"['A3', 'B4', 'B5', 'A4', 'B8', 'A7', 'A8', 'A9']","['B1', 'B2', 'A1', 'A2', 'B3', 'B6', 'B7', 'A5', 'B9', 'A6', 'B10', 'A10']"
10,20,10,4,0.6,50,18,0.6612060070037842,74,125,"['B4', 'B5', 'B6', 'A3', 'A4', 'A6', 'B10', 'A8', 'A9', 'A10']","['B1', 'A1', 'B2', 'B3', 'A2', 'B7', 'B8', 'B9', 'A5', 'A7']"
10,20,10,4,0.6,50,19,0.5535678863525391,10,123,"['B2', 'A1', 'B4', 'A3', 'B7', 'A5', 'A6', 'B8', 'A7', 'A8', 'B10', 'A9', 'A10']","['B1', 'B3', 'B5', 'A2', 'B6', 'A4', 'B9']"
10,20,10,4,0.6,50,20,0.7117729187011719,307,125,"['B3', 'B4', 'A6', 'B5', 'A7', 'A9', 'B7', 'B9', 'B10']","['A1', 'A2', 'B1', 'A3', 'A4', 'B2', 'A5', 'B6', 'A8', 'A10', 'B8']"
10,20,10,4,0.6,50,21,0.5702359676361084,8,124,"['A1', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'B7', 'B8', 'A9', 'B9']","['B1', 'B2', 'B3', 'A2', 'B4', 'B5', 'B6', 'A10', 'B10']"
10,20,10,4,0.6,50,22,0.6771259307861328,171,124,"['A3', 'B2', 'B3', 'A4', 'B4', 'B5', 'B6', 'B7', 'A7', 'B8', 'B9', 'B10']","['A1', 'B1', 'A2', 'A5', 'A6', 'A8', 'A9', 'A10']"
10,20,10,4,0.6,50,23,0.7260580062866211,42,125,"['B4', 'A5', 'A6', 'B6', 'A8', 'B7', 'A9', 'B9', 'A10']","['B1', 'A1', 'A2', 'B2', 'B3', 'A3', 'B5', 'A4', 'A7', 'B8', 'B10']"
10,20,10,4,0.6,50,24,0.5515480041503906,10,103,"['A1', 'A2', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'B10', 'A10']","['B1', 'B2', 'B3', 'B4', 'B5', 'A3', 'B6', 'B7', 'B8', 'B9']"
10,20,10,4,0.6,50,25,0.6380679607391357,6,122,"['A1', 'A2', 'A3', 'A4', 'A6', 'A7', 'A8', 'A9', 'A10', 'B9', 'B10']","['A5', 'B1', 'B2', 'B3', 'B4', 'B5', 'B6', 'B7', 'B8']"
10,20,10,4,0.6,50,26,0.678307056427002,77,120,"['A3', 'B3', 'B4', 'A6', 'B6', 'A7', 'A8', 'A9', 'A10', 'B9']","['B1', 'B2', 'A1', 'A2', 'A4', 'A5', 'B5', 'B7', 'B8', 'B10']"
10,20,10,4,0.6,50,27,0.6634531021118164,96,125,"['B3', 'A3', 'A4', 'A5', 'B7', 'B9', 'A8', 'B10', 'A9', 'A10']","['A1', 'B1', 'A2', 'B2', 'B4', 'B5', 'B6', 'A6', 'B8', 'A7']"
10,20,10,4,0.6,50,28,0.5499751567840576,30,121,"['A1', 'B3', 'A4', 'A6', 'A7', 'B5', 'A8', 'B7', 'B8', 'A9', 'B9', 'A10']","['B1', 'A2', 'B2', 'A3', 'B4', 'A5', 'B6', 'B10']"
10,20,10,4,0.6,50,29,0.6746013164520264,92,123,"['B2', 'A2', 'A3', 'A5', 'A6', 'A7', 'B3', 'B7', 'A9', 'B9']","['B1', 'A1', 'A4', 'A8', 'B4', 'B5', 'B6', 'B8', 'A10', 'B10']"
10,20,20,1,0.3,50,0,0.2900099754333496,-99999,-99999,[],[]
10,20,20,1,0.3,50,1,0.326575756072998,-99999,-99999,[],[]
10,20,20,1,0.3,50,2,0.3723771572113037,-99999,-99999,[],[]
10,20,20,1,0.3,50,3,0.3388240337371826,-99999,-99999,[],[]
10,20,20,1,0.3,50,4,0.4147593975067138,-99999,-99999,[],[]
10,20,20,1,0.3,50,5,0.4361970424652099,-99999,-99999,[],[]
10,20,20,1,0.3,50,6,0.371772289276123,-99999,-99999,[],[]
10,20,20,1,0.3,50,7,0.4226062297821045,-99999,-99999,[],[]
10,20,20,1,0.3,50,8,0.383472204208374,-99999,-99999,[],[]
10,20,20,1,0.3,50,9,0.350538969039917,-99999,-99999,[],[]
10,20,20,1,0.3,50,10,0.4490139484405517,-99999,-99999,[],[]
10,20,20,1,0.3,50,11,0.3872570991516113,-99999,-99999,[],[]
10,20,20,1,0.3,50,12,0.4016251564025879,-99999,-99999,[],[]
10,20,20,1,0.3,50,13,0.3118300437927246,624,61,"['B1', 'B3', 'B4', 'A2', 'B5', 'B9', 'A7', 'B10']","['A1', 'B2', 'A3', 'A4', 'A5', 'A6', 'B6', 'B7', 'B8', 'A8', 'A9', 'A10']"
10,20,20,1,0.3,50,14,0.3464219570159912,-99999,-99999,[],[]
10,20,20,1,0.3,50,15,0.3404600620269775,-99999,-99999,[],[]
10,20,20,1,0.3,50,16,0.2598779201507568,163,61,"['A3', 'B2', 'B4', 'B5', 'A6', 'B6', 'B7', 'B9', 'B10', 'A10']","['A1', 'A2', 'A4', 'B1', 'B3', 'A5', 'A7', 'B8', 'A8', 'A9']"
10,20,20,1,0.3,50,17,0.3667840957641601,-99999,-99999,[],[]
10,20,20,1,0.3,50,18,0.3783321380615234,-99999,-99999,[],[]
10,20,20,1,0.3,50,19,0.3085439205169678,-99999,-99999,[],[]
10,20,20,1,0.3,50,20,0.4271550178527832,-99999,-99999,[],[]
10,20,20,1,0.3,50,21,0.341472864151001,608,56,"['A1', 'B3', 'B4', 'B5', 'A5', 'B8', 'B9', 'A8', 'B10', 'A10']","['B1', 'B2', 'A2', 'A3', 'A4', 'B6', 'B7', 'A6', 'A7', 'A9']"
10,20,20,1,0.3,50,22,0.4152460098266601,-99999,-99999,[],[]
10,20,20,1,0.3,50,23,0.4125421047210693,-99999,-99999,[],[]
10,20,20,1,0.3,50,24,0.3223931789398193,-99999,-99999,[],[]
10,20,20,1,0.3,50,25,0.3328399658203125,-99999,-99999,[],[]
10,20,20,1,0.3,50,26,0.3897347450256347,499,56,"['A1', 'B1', 'B3', 'B4', 'A9', 'B7', 'B9', 'B10']","['A2', 'A3', 'B2', 'A4', 'A5', 'A6', 'A7', 'A8', 'B5', 'B6', 'B8', 'A10']"
10,20,20,1,0.3,50,27,0.4074811935424804,-99999,-99999,[],[]
10,20,20,1,0.3,50,28,0.2956631183624267,-99999,-99999,[],[]
10,20,20,1,0.3,50,29,0.398266077041626,-99999,-99999,[],[]
10,20,20,1,0.6,50,0,0.2870252132415771,119,59,"['B1', 'B2', 'B3', 'A2', 'A3', 'A4', 'B5', 'A5', 'B8', 'B9', 'B10', 'A8', 'A9', 'A10']","['A1', 'B4', 'A6', 'A7', 'B6', 'B7']"
10,20,20,1,0.6,50,1,0.3284149169921875,212,61,"['B1', 'B3', 'B5', 'A4', 'B7', 'B8', 'A6', 'A7', 'A8', 'B9', 'A9', 'A10']","['A1', 'B2', 'A2', 'A3', 'B4', 'B6', 'A5', 'B10']"
10,20,20,1,0.6,50,2,0.3770720958709717,368,56,"['A3', 'A6', 'A7', 'B3', 'B5', 'A10', 'B6', 'B7', 'B8', 'B9', 'B10']","['B1', 'A1', 'A2', 'A4', 'B2', 'A5', 'A8', 'B4', 'A9']"
10,20,20,1,0.6,50,3,0.335573673248291,64,53,"['B3', 'A1', 'B4', 'A2', 'A4', 'B5', 'A5', 'B6', 'B7', 'B8', 'B9', 'A9', 'A10']","['B1', 'B2', 'A3', 'A6', 'A7', 'A8', 'B10']"
10,20,20,1,0.6,50,4,0.4201250076293945,-99999,-99999,[],[]
10,20,20,1,0.6,50,5,0.4258742332458496,544,52,"['B3', 'A6', 'B4', 'A7', 'B5', 'A8', 'B6', 'B7', 'B8', 'B9', 'B10']","['A1', 'B1', 'A2', 'A3', 'A4', 'B2', 'A5', 'A9', 'A10']"
10,20,20,1,0.6,50,6,0.3683087825775146,-99999,-99999,[],[]
10,20,20,1,0.6,50,7,0.4160859584808349,-99999,-99999,[],[]
10,20,20,1,0.6,50,8,0.372161865234375,-99999,-99999,[],[]
10,20,20,1,0.6,50,9,0.3391249179840088,184,59,"['B2', 'A2', 'A3', 'B6', 'B7', 'A8', 'B9', 'A9', 'B10', 'A10']","['A1', 'B1', 'B3', 'B4', 'B5', 'A4', 'A5', 'A6', 'A7', 'B8']"
10,20,20,1,0.6,50,10,0.4603190422058105,-99999,-99999,[],[]
10,20,20,1,0.6,50,11,0.385901927947998,-99999,-99999,[],[]
10,20,20,1,0.6,50,12,0.3988940715789795,102,62,"['B1', 'A3', 'B2', 'B3', 'B4', 'A8', 'B5', 'B7', 'B8', 'B9', 'A9']","['A1', 'A2', 'A4', 'A5', 'A6', 'A7', 'B6', 'B10', 'A10']"
10,20,20,1,0.6,50,13,0.3172421455383301,182,61,"['A3', 'A4', 'B3', 'B5', 'A5', 'B7', 'B8', 'A6', 'A7', 'A8', 'B9', 'B10', 'A10']","['A1', 'B1', 'A2', 'B2', 'B4', 'B6', 'A9']"
10,20,20,1,0.6,50,14,0.3433127403259277,-99999,-99999,[],[]
10,20,20,1,0.6,50,15,0.3281023502349853,137,44,"['B1', 'A2', 'B5', 'B6', 'B7', 'A5', 'B8', 'A6', 'A8', 'B9', 'A10']","['B2', 'A1', 'B3', 'B4', 'A3', 'A4', 'A7', 'A9', 'B10']"
10,20,20,1,0.6,50,16,0.2550461292266845,15,56,"['A3', 'B3', 'B6', 'A4', 'A5', 'B7', 'A6', 'A7', 'B8', 'A8', 'A9', 'B9', 'A10']","['A1', 'A2', 'B1', 'B2', 'B4', 'B5', 'B10']"
10,20,20,1,0.6,50,17,0.3616170883178711,779,57,"['B2', 'B3', 'B4', 'B5', 'B7', 'B8', 'A5', 'B10', 'A9', 'A10']","['B1', 'A1', 'A2', 'A3', 'A4', 'B6', 'A6', 'B9', 'A7', 'A8']"
10,20,20,1,0.6,50,18,0.3755288124084472,-99999,-99999,[],[]
10,20,20,1,0.6,50,19,0.3004829883575439,157,45,"['A2', 'A3', 'B1', 'B2', 'A4', 'A8', 'A9', 'B6', 'A10', 'B7', 'B8', 'B9', 'B10']","['A1', 'B3', 'A5', 'A6', 'A7', 'B4', 'B5']"
10,20,20,1,0.6,50,20,0.4267230033874511,-99999,-99999,[],[]
10,20,20,1,0.6,50,21,0.332597017288208,-99999,-99999,[],[]
10,20,20,1,0.6,50,22,0.39739990234375,525,51,"['B1', 'A5', 'B4', 'B5', 'B6', 'B7', 'B8', 'A9', 'B9', 'A10']","['A1', 'A2', 'A3', 'A4', 'B2', 'B3', 'A6', 'A7', 'A8', 'B10']"
10,20,20,1,0.6,50,23,0.4122262001037597,528,46,"['A1', 'B2', 'B3', 'B4', 'B5', 'B6', 'B7', 'B8', 'B10', 'A10']","['B1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'B9']"
10,20,20,1,0.6,50,24,0.3242950439453125,-99999,-99999,[],[]
10,20,20,1,0.6,50,25,0.3316140174865722,110,62,"['A1', 'A2', 'A4', 'A5', 'A6', 'B2', 'B3', 'A8', 'B7', 'B8', 'B9']","['A3', 'B1', 'A7', 'B4', 'B5', 'B6', 'A9', 'A10', 'B10']"
10,20,20,1,0.6,50,26,0.3896651268005371,434,56,"['B2', 'B3', 'A4', 'B6', 'B7', 'B8', 'B9', 'A8', 'A9', 'A10']","['A1', 'A2', 'B1', 'A3', 'A5', 'B4', 'B5', 'A6', 'A7', 'B10']"
10,20,20,1,0.6,50,27,0.4115002155303955,191,51,"['B4', 'B5', 'B6', 'B8', 'A7', 'B9', 'A9', 'A10']","['A1', 'B1', 'A2', 'B2', 'B3', 'A3', 'A4', 'A5', 'A6', 'B7', 'A8', 'B10']"
10,20,20,1,0.6,50,28,0.2935490608215332,87,62,"['B2', 'B3', 'B4', 'A4', 'B5', 'B6', 'A6', 'B7', 'B8', 'A8', 'A9', 'B9', 'B10']","['B1', 'A1', 'A2', 'A3', 'A5', 'A7', 'A10']"
10,20,20,1,0.6,50,29,0.3959321975708008,350,62,"['B3', 'A6', 'B5', 'B6', 'B7', 'B8', 'A9', 'A10', 'B10']","['A1', 'A2', 'A3', 'B1', 'A4', 'B2', 'A5', 'B4', 'A7', 'A8', 'B9']"
10,20,20,2,0.3,50,0,0.5527920722961426,-99999,-99999,[],[]
10,20,20,2,0.3,50,1,0.5964317321777344,-99999,-99999,[],[]
10,20,20,2,0.3,50,2,0.6972610950469971,-99999,-99999,[],[]
10,20,20,2,0.3,50,3,0.6329631805419922,-99999,-99999,[],[]
10,20,20,2,0.3,50,4,0.7346599102020264,-99999,-99999,[],[]
10,20,20,2,0.3,50,5,0.7632200717926025,-99999,-99999,[],[]
10,20,20,2,0.3,50,6,0.7239160537719727,456,124,"['A1', 'B3', 'B4', 'B5', 'B8', 'B9']","['B1', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'B6', 'A7', 'A8', 'B7', 'A9', 'A10', 'B10']"
10,20,20,2,0.3,50,7,0.7725260257720947,-99999,-99999,[],[]
10,20,20,2,0.3,50,8,0.7013039588928223,-99999,-99999,[],[]
10,20,20,2,0.3,50,9,0.6262457370758057,-99999,-99999,[],[]
10,20,20,2,0.3,50,10,0.8253800868988037,-99999,-99999,[],[]
10,20,20,2,0.3,50,11,0.7088460922241211,746,120,"['B3', 'B4', 'A7', 'B6', 'B7', 'B8', 'B9']","['A1', 'B1', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'B5', 'A8', 'A9', 'B10', 'A10']"
10,20,20,2,0.3,50,12,0.7038259506225586,-99999,-99999,[],[]
10,20,20,2,0.3,50,13,0.5981051921844482,449,125,"['B3', 'A3', 'B5', 'B6', 'B9', 'A7', 'B10', 'A10']","['A1', 'B1', 'B2', 'B4', 'A2', 'A4', 'A5', 'A6', 'B7', 'B8', 'A8', 'A9']"
10,20,20,2,0.3,50,14,0.6462662220001221,454,105,"['A4', 'B2', 'B4', 'B6', 'B7', 'B8']","['B1', 'A1', 'A2', 'A3', 'A5', 'B3', 'A6', 'B5', 'A7', 'A8', 'A9', 'B9', 'B10', 'A10']"
10,20,20,2,0.3,50,15,0.6125729084014893,523,111,"['A1', 'B5', 'B7', 'B9', 'B10']","['B1', 'B2', 'A2', 'A3', 'B3', 'A4', 'A5', 'A6', 'A7', 'B4', 'B6', 'A8', 'B8', 'A9', 'A10']"
10,20,20,2,0.3,50,16,0.4871270656585693,124,124,"['A1', 'A2', 'A3', 'B4', 'A6', 'B6', 'A7', 'A8', 'B10', 'A10']","['A4', 'B1', 'B2', 'B3', 'A5', 'B5', 'B7', 'B8', 'B9', 'A9']"
10,20,20,2,0.3,50,17,0.6880178451538086,-99999,-99999,[],[]
10,20,20,2,0.3,50,18,0.6995840072631836,-99999,-99999,[],[]
10,20,20,2,0.3,50,19,0.5780911445617676,485,117,"['B1', 'A3', 'B4', 'B5', 'B7', 'B8', 'A8', 'B10', 'A10']","['A1', 'A2', 'B2', 'B3', 'A4', 'B6', 'A5', 'A6', 'A7', 'B9', 'A9']"
10,20,20,2,0.3,50,20,0.7755520343780518,-99999,-99999,[],[]
10,20,20,2,0.3,50,21,0.6298658847808838,488,106,"['A4', 'B5', 'A5', 'B8', 'A8', 'B10']","['B1', 'B2', 'A1', 'A2', 'A3', 'B3', 'B4', 'B6', 'B7', 'A6', 'A7', 'B9', 'A9', 'A10']"
10,20,20,2,0.3,50,22,0.729949951171875,-99999,-99999,[],[]
10,20,20,2,0.3,50,23,0.7559690475463867,-99999,-99999,[],[]
10,20,20,2,0.3,50,24,0.5782339572906494,-99999,-99999,[],[]
10,20,20,2,0.3,50,25,0.6484591960906982,422,120,"['B1', 'B2', 'B6', 'B7', 'B8', 'A9']","['A1', 'A2', 'B3', 'A3', 'A4', 'B4', 'A5', 'A6', 'B5', 'A7', 'A8', 'B9', 'B10', 'A10']"
10,20,20,2,0.3,50,26,0.708564043045044,460,116,"['B1', 'B3', 'B4', 'A7', 'B7', 'B10']","['A1', 'A2', 'A3', 'B2', 'A4', 'A5', 'A6', 'A8', 'A9', 'B5', 'B6', 'B8', 'A10', 'B9']"
10,20,20,2,0.3,50,27,0.7222111225128174,-99999,-99999,[],[]
10,20,20,2,0.3,50,28,0.5493388175964355,-99999,-99999,[],[]
10,20,20,2,0.3,50,29,0.7161040306091309,-99999,-99999,[],[]
10,20,20,2,0.6,50,0,0.5297908782958984,85,122,"['B1', 'B2', 'B3', 'A2', 'A3', 'A4', 'B5', 'A5', 'A6', 'B6', 'B8', 'B10', 'A8', 'A9', 'A10']","['A1', 'B4', 'A7', 'B7', 'B9']"
10,20,20,2,0.6,50,1,0.5947833061218262,139,114,"['A3', 'B5', 'A4', 'B7', 'B8', 'A6', 'A7', 'A8', 'B9', 'A9', 'A10']","['B1', 'A1', 'B2', 'B3', 'A2', 'B4', 'B6', 'A5', 'B10']"
10,20,20,2,0.6,50,2,0.6880180835723877,158,115,"['A3', 'A6', 'A8', 'B5', 'A9', 'A10', 'B6', 'B7', 'B9', 'B10']","['B1', 'A1', 'A2', 'A4', 'B2', 'A5', 'A7', 'B3', 'B4', 'B8']"
10,20,20,2,0.6,50,3,0.628899097442627,30,116,"['A1', 'B4', 'A2', 'A3', 'A4', 'B5', 'A5', 'A6', 'B6', 'B8', 'B9', 'A9', 'A10']","['B1', 'B2', 'B3', 'A7', 'B7', 'A8', 'B10']"
10,20,20,2,0.6,50,4,0.7365801334381104,-99999,-99999,[],[]
10,20,20,2,0.6,50,5,0.7671942710876465,412,115,"['A5', 'B3', 'A6', 'B4', 'A8', 'B6', 'B8', 'A10', 'B9', 'B10']","['A1', 'B1', 'A2', 'A3', 'A4', 'B2', 'A7', 'B5', 'A9', 'B7']"
10,20,20,2,0.6,50,6,0.7039239406585693,177,116,"['B2', 'A3', 'B6', 'B7', 'B9', 'B10', 'A7', 'A8', 'A9', 'A10']","['B1', 'A1', 'A2', 'B3', 'B4', 'A4', 'B5', 'B8', 'A5', 'A6']"
10,20,20,2,0.6,50,7,0.7669661045074463,-99999,-99999,[],[]
10,20,20,2,0.6,50,8,0.71321702003479,-99999,-99999,[],[]
10,20,20,2,0.6,50,9,0.620182991027832,131,122,"['A1', 'B2', 'A2', 'A3', 'B7', 'A8', 'B9', 'A9', 'B10']","['B1', 'B3', 'B4', 'B5', 'A4', 'A5', 'A6', 'B6', 'A7', 'B8', 'A10']"
10,20,20,2,0.6,50,10,0.8253879547119141,-99999,-99999,[],[]
10,20,20,2,0.6,50,11,0.7152440547943115,335,103,"['B3', 'B4', 'A4', 'B6', 'A5', 'B7', 'A8', 'A9', 'A10', 'B9', 'B10']","['B1', 'B2', 'A1', 'A2', 'A3', 'B5', 'A6', 'B8', 'A7']"
10,20,20,2,0.6,50,12,0.7071571350097656,57,122,"['B1', 'A3', 'A4', 'B3', 'B5', 'B6', 'B7', 'B8', 'B9', 'A9']","['A1', 'A2', 'B2', 'A5', 'B4', 'A6', 'A7', 'A8', 'B10', 'A10']"
10,20,20,2,0.6,50,13,0.596790075302124,156,118,"['A2', 'A3', 'A4', 'A5', 'B8', 'A6', 'A7', 'A8', 'B9', 'B10', 'A10']","['A1', 'B1', 'B2', 'B3', 'B4', 'B5', 'B6', 'B7', 'A9']"
10,20,20,2,0.6,50,14,0.6433000564575195,178,105,"['B2', 'A4', 'B3', 'B4', 'B5', 'A6', 'A7', 'A8', 'A9', 'B9', 'A10']","['B1', 'A1', 'A2', 'A3', 'A5', 'B6', 'B7', 'B8', 'B10']"
10,20,20,2,0.6,50,15,0.6120419502258301,72,125,"['B1', 'B2', 'A2', 'B4', 'A3', 'B6', 'B7', 'A5', 'B8', 'A6', 'A8', 'B9', 'A10']","['A1', 'B3', 'B5', 'A4', 'A7', 'A9', 'B10']"
10,20,20,2,0.6,50,16,0.4857978820800781,15,124,"['A3', 'B6', 'A4', 'A5', 'B7', 'A6', 'A7', 'A8', 'A9', 'B9', 'A10']","['A1', 'A2', 'B1', 'B2', 'B3', 'B4', 'B5', 'B8', 'B10']"
10,20,20,2,0.6,50,17,0.6800699234008789,443,124,"['B1', 'A2', 'B3', 'B4', 'B5', 'A5', 'A6', 'A7', 'B10', 'A9', 'A10']","['B2', 'A1', 'A3', 'A4', 'B6', 'B7', 'B8', 'B9', 'A8']"
10,20,20,2,0.6,50,18,0.6857731342315674,461,109,"['B2', 'B4', 'B5', 'B6', 'B8', 'B9', 'A4', 'B10', 'A7', 'A8', 'A9', 'A10']","['B1', 'A1', 'B3', 'A2', 'B7', 'A3', 'A5', 'A6']"
10,20,20,2,0.6,50,19,0.5613071918487549,125,117,"['A2', 'A3', 'B1', 'B2', 'A4', 'A5', 'A6', 'A8', 'A9', 'A10', 'B7', 'B8', 'B9', 'B10']","['A1', 'B3', 'A7', 'B4', 'B5', 'B6']"
10,20,20,2,0.6,50,20,0.7802739143371582,-99999,-99999,[],[]
10,20,20,2,0.6,50,21,0.6064770221710205,134,124,"['A1', 'B2', 'A5', 'B4', 'A6', 'A7', 'A8', 'B6', 'B7', 'A9', 'B9', 'A10', 'B10']","['B1', 'B3', 'A2', 'A3', 'A4', 'B5', 'B8']"
10,20,20,2,0.6,50,22,0.7193958759307861,342,123,"['B1', 'B4', 'B5', 'B6', 'B7', 'A8', 'A9', 'B9', 'A10']","['A1', 'A2', 'A3', 'A4', 'B2', 'A5', 'B3', 'A6', 'A7', 'B8', 'B10']"
10,20,20,2,0.6,50,23,0.7524268627166748,528,114,"['A1', 'B2', 'B3', 'B4', 'B5', 'B6', 'B7', 'B9', 'B10', 'A10']","['B1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'B8', 'A9']"
10,20,20,2,0.6,50,24,0.5842947959899902,82,119,"['B5', 'A1', 'A3', 'A4', 'A5', 'A6', 'B7', 'B8', 'A8', 'A9', 'A10']","['B1', 'B2', 'B3', 'B4', 'B6', 'A2', 'A7', 'B9', 'B10']"
10,20,20,2,0.6,50,25,0.6382861137390137,51,119,"['A1', 'A2', 'A4', 'A6', 'A7', 'B2', 'A8', 'A9', 'A10', 'B8', 'B9']","['A3', 'B1', 'A5', 'B3', 'B4', 'B5', 'B6', 'B7', 'B10']"
10,20,20,2,0.6,50,26,0.7130060195922852,380,116,"['B2', 'B3', 'A5', 'B6', 'B8', 'B9', 'A8', 'A9', 'A10']","['A1', 'A2', 'B1', 'A3', 'A4', 'B4', 'B5', 'A6', 'B7', 'A7', 'B10']"
10,20,20,2,0.6,50,27,0.7242531776428223,143,110,"['B4', 'B5', 'B8', 'A7', 'A8', 'A9', 'A10']","['A1', 'B1', 'A2', 'B2', 'B3', 'A3', 'A4', 'A5', 'A6', 'B6', 'B7', 'B9', 'B10']"
10,20,20,2,0.6,50,28,0.5575528144836426,28,118,"['B2', 'A2', 'A3', 'B4', 'A4', 'B5', 'A5', 'A6', 'B7', 'A7', 'A8', 'A9', 'B9', 'B10']","['B1', 'A1', 'B3', 'B6', 'B8', 'A10']"
10,20,20,2,0.6,50,29,0.7069897651672363,150,117,"['A2', 'A5', 'B3', 'A6', 'B5', 'B7', 'B8', 'A9', 'A10']","['A1', 'A3', 'B1', 'A4', 'B2', 'B4', 'A7', 'A8', 'B6', 'B9', 'B10']"
10,20,20,4,0.3,50,0,1.0332789421081543,-99999,-99999,[],[]
10,20,20,4,0.3,50,1,1.1672167778015137,409,224,"['B7', 'A6', 'A8', 'B10', 'A10']","['B1', 'A1', 'A2', 'B2', 'B3', 'B4', 'B5', 'A3', 'B6', 'A4', 'A5', 'B8', 'B9', 'A7', 'A9']"
10,20,20,4,0.3,50,2,1.3533248901367188,548,235,"['A5', 'B5', 'B6', 'B8', 'B9', 'A9', 'A10']","['A1', 'B1', 'B2', 'A2', 'B3', 'B4', 'A3', 'A4', 'A6', 'B7', 'A7', 'B10', 'A8']"
10,20,20,4,0.3,50,3,1.255115032196045,110,213,"['B4', 'A3', 'A7', 'B8', 'B9', 'A8', 'A9', 'A10']","['A1', 'B1', 'A2', 'B2', 'B3', 'B5', 'A4', 'B6', 'A5', 'A6', 'B7', 'B10']"
10,20,20,4,0.3,50,4,1.3820981979370115,-99999,-99999,[],[]
10,20,20,4,0.3,50,5,1.4661118984222412,-99999,-99999,[],[]
10,20,20,4,0.3,50,6,1.3907718658447266,222,236,"['A1', 'B4', 'A6', 'A8', 'B9']","['B1', 'B2', 'A2', 'B3', 'A3', 'A4', 'A5', 'B5', 'B6', 'A7', 'B7', 'A9', 'B8', 'A10', 'B10']"
10,20,20,4,0.3,50,7,1.4926388263702393,636,234,"['B2', 'B6', 'B7', 'B9', 'A10']","['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'B1', 'A7', 'A8', 'B3', 'B4', 'B5', 'B8', 'A9', 'B10']"
10,20,20,4,0.3,50,8,1.369086980819702,-99999,-99999,[],[]
10,20,20,4,0.3,50,9,1.1823081970214844,491,235,"['A2', 'B4', 'B6', 'B10']","['B1', 'A1', 'B2', 'A3', 'A4', 'B3', 'A5', 'B5', 'A6', 'A7', 'A8', 'B7', 'B8', 'B9', 'A9', 'A10']"
10,20,20,4,0.3,50,10,1.536268949508667,-99999,-99999,[],[]
10,20,20,4,0.3,50,11,1.3462731838226318,501,236,"['A2', 'B4', 'B6', 'B7', 'B8', 'B9']","['A1', 'B1', 'B2', 'B3', 'A3', 'A4', 'A5', 'A6', 'A7', 'B5', 'A8', 'A9', 'B10', 'A10']"
10,20,20,4,0.3,50,12,1.3115479946136477,-99999,-99999,[],[]
10,20,20,4,0.3,50,13,1.1758358478546145,314,246,"['A2', 'A3', 'A4', 'A6', 'B5', 'A7', 'A10', 'B10']","['A1', 'B1', 'B2', 'B3', 'B4', 'A5', 'B6', 'B7', 'B8', 'B9', 'A8', 'A9']"
10,20,20,4,0.3,50,14,1.2838938236236572,284,233,"['A4', 'B2', 'B4', 'B6', 'A8', 'A9']","['B1', 'A1', 'A2', 'A3', 'A5', 'B3', 'A6', 'B5', 'A7', 'B7', 'B8', 'B9', 'B10', 'A10']"
10,20,20,4,0.3,50,15,1.1823523044586182,177,243,"['A1', 'B2', 'A4', 'A7', 'A8', 'B9', 'B10']","['B1', 'A2', 'A3', 'B3', 'A5', 'A6', 'B4', 'B5', 'B6', 'B7', 'B8', 'A9', 'A10']"
10,20,20,4,0.3,50,16,0.9533329010009766,100,250,"['A3', 'A5', 'A6', 'A7', 'A8', 'B10', 'A10']","['A1', 'A2', 'A4', 'B1', 'B2', 'B3', 'B4', 'B5', 'B6', 'B7', 'B8', 'B9', 'A9']"
10,20,20,4,0.3,50,17,1.290269136428833,537,246,"['B3', 'B4', 'B5', 'B6', 'B8', 'A9', 'A10']","['B1', 'B2', 'A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'B7', 'B9', 'B10']"
10,20,20,4,0.3,50,18,1.3258039951324463,-99999,-99999,[],[]
10,20,20,4,0.3,50,19,1.1159608364105225,332,246,"['B1', 'A3', 'B4', 'B5', 'A6', 'B8', 'A8', 'A9']","['A1', 'A2', 'B2', 'B3', 'A4', 'B6', 'A5', 'B7', 'A7', 'B9', 'B10', 'A10']"
10,20,20,4,0.3,50,20,1.4407148361206057,-99999,-99999,[],[]
